month,day,hour,seasons,diff_ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
3,16,12,3,-4.0,813,42.56,48.52,6.5
3,16,13,3,-61.0,752,46.42,47.83,7.0
3,16,14,3,-121.0,631,53.57,48.43,7.0
3,16,15,3,-164.0,467,62.82,51.48,6.4
3,16,16,3,-202.0,265,73.28,63.75,4.2
3,16,17,3,-194.0,71,84.32000000000001,78.16,2.5
3,17,5,3,-71.0,0,97.42,97.02,-1.4
3,17,6,3,4.0,45,85.82000000000001,90.56,-0.2
3,17,7,3,18.0,226,74.74,83.79,1.6
3,17,8,3,70.0,427,64.11,77.72,3.2
3,17,9,3,208.0,604,54.58,70.52,4.4
3,17,10,3,439.0,739,47.0,64.85,5.2
3,17,11,3,71.0,810,42.51,59.96,5.9
3,17,12,3,5.0,815,42.18,55.52,6.300000000000001
3,17,13,3,-61.0,754,46.09,52.46,6.4
3,17,14,3,-121.0,633,53.28,51.69,6.2
3,17,15,3,-169.0,464,62.57,54.48,5.5
3,17,16,3,-197.0,267,73.06,63.83,3.8
3,17,17,3,-194.0,73,84.12,75.71000000000001,2.5
3,18,5,3,-73.0,0,97.1,100.0,-3.3000000000000003
3,18,6,3,55.0,55,85.52,91.45,-1.4
3,18,7,3,190.0,245,74.42,81.88,1.0
3,18,8,3,200.0,445,63.77,72.95,3.0
3,18,9,3,169.0,614,54.22,65.79,4.5
3,18,10,3,-200.0,740,46.61,60.96,5.6000000000000005
3,18,11,3,122.0,810,42.11,57.56,6.5
3,18,12,3,190.0,817,41.79,55.31,7.2
3,18,13,3,-145.0,758,45.75,53.6,7.6
3,18,14,3,-115.0,638,52.99,52.83,7.5
3,18,15,3,-175.0,468,62.33,54.44,6.800000000000001
3,18,16,3,-44.0,270,72.85000000000001,66.57000000000001,4.7
3,18,17,3,-178.0,75,83.92,79.32000000000001,3.1
3,19,5,3,-69.0,0,96.79,80.74,-1.5
3,19,6,3,57.0,57,85.22,77.57000000000001,0.4
3,19,7,3,190.0,247,74.10000000000001,68.23,3.2
3,19,8,3,196.0,448,63.440000000000005,60.38,5.800000000000001
3,19,9,3,115.0,620,53.86,50.16,7.800000000000001
3,19,10,3,94.0,746,46.22,48.04,8.9
3,19,11,3,75.0,810,41.71,46.97,9.8
3,19,12,3,-40.0,814,41.41,46.61,10.4
3,19,13,3,-50.0,750,45.41,46.89,10.7
3,19,14,3,-47.0,630,52.71,48.31,10.6
3,19,15,3,-148.0,460,62.08,51.78,9.9
3,19,16,3,-231.0,262,72.63,69.05,7.800000000000001
3,19,17,3,-164.0,73,83.72,79.73,6.1000000000000005
3,20,5,3,-47.0,0,96.48,96.56,2.2
3,20,6,3,31.0,44,84.91,96.42,2.2
3,20,7,3,24.0,216,73.78,91.7,3.1
3,20,8,3,-4.0,412,63.1,87.81,4.7
3,20,9,3,49.0,585,53.49,86.55,6.1000000000000005
3,20,10,3,188.0,711,45.83,86.39,7.2
3,20,11,3,1.0,776,41.31,87.2,7.9
3,20,12,3,-160.0,776,41.03,89.47,8.200000000000001
3,20,13,3,110.0,713,45.08,90.33,8.4
3,20,14,3,-90.0,597,52.43,88.61,8.5
3,20,15,3,-97.0,439,61.84,86.39,8.4
3,20,16,3,51.0,254,72.42,92.22,7.4
3,20,17,3,-86.0,73,83.52,92.02,6.5
3,21,5,3,-17.0,0,96.16,98.94,-0.3
3,21,6,3,19.0,66,84.61,91.09,0.9
3,21,7,3,68.0,258,73.46000000000001,82.22,3.1
3,21,8,3,118.0,459,62.76,74.27,5.0
3,21,9,3,-85.0,631,53.13,69.41,6.5
3,21,10,3,81.0,757,45.44,66.11,7.800000000000001
3,21,11,3,-33.0,824,40.91,63.59,8.9
3,21,12,3,27.0,824,40.65,61.91,9.7
3,21,13,3,12.0,764,44.75,60.96,10.1
3,21,14,3,134.0,647,52.15,61.11,10.0
3,21,15,3,57.0,481,61.6,62.2,9.5
3,21,16,3,-115.0,283,72.2,69.8,7.9
3,21,17,3,-197.0,86,83.32000000000001,79.33,6.7
3,22,5,3,-86.0,0,95.85,99.9,0.7000000000000001
3,22,6,3,40.0,75,84.3,96.16,1.2000000000000002
3,22,7,3,227.0,272,73.13,85.98,3.1
3,22,8,3,211.0,478,62.42,74.85000000000001,6.2
3,22,9,3,170.0,648,52.77,63.08,8.6
3,22,10,3,127.0,775,45.05,54.5,9.8
3,22,11,3,64.0,839,40.5,50.61,10.5
3,22,12,3,-12.0,842,40.27,48.89,10.9
3,22,13,3,-106.0,781,44.42,48.29,11.0
3,22,14,3,-61.0,660,51.870000000000005,48.83,10.7
3,22,15,3,-168.0,492,61.36,50.45,10.1
3,22,16,3,-199.0,293,71.99,59.89,8.1
3,22,17,3,-201.0,92,83.12,76.67,6.5
3,23,5,3,-92.0,0,95.53,84.29,-2.8000000000000003
3,23,6,3,82.0,82,83.99,76.88,-0.5
3,23,7,3,203.0,285,72.81,65.53,2.4000000000000004
3,23,8,3,206.0,491,62.08,56.88,5.4
3,23,9,3,175.0,666,52.41,51.36,7.9
3,23,10,3,121.0,787,44.66,48.57,9.5
3,23,11,3,67.0,854,40.1,47.66,10.5
3,23,12,3,3.0,857,39.89,46.9,11.1
3,23,13,3,-71.0,790,44.09,46.24,11.6
3,23,14,3,-169.0,669,51.59,46.59,11.8
3,23,15,3,-155.0,495,61.13,48.68,11.3
3,23,16,3,-200.0,291,71.78,61.11,9.5
3,23,17,3,-230.0,92,82.93,77.34,8.1
3,24,5,3,-32.0,0,95.22,91.94,4.1000000000000005
3,24,6,3,6.0,66,83.69,89.74,5.2
3,24,7,3,6.0,242,72.49,89.42,5.9
3,24,8,3,64.0,433,61.75,88.58,6.800000000000001
3,24,9,3,-21.0,600,52.05,84.54,8.4
3,24,10,3,9.0,720,44.27,80.32000000000001,10.2
3,24,11,3,8.0,785,39.7,78.34,11.5
3,24,12,3,85.0,790,39.51,79.21000000000001,12.0
3,24,13,3,-53.0,727,43.76,81.06,12.0
3,24,14,3,27.0,608,51.32,84.16,11.6
3,24,15,3,-9.0,443,60.89,89.36,10.9
3,24,16,3,-18.0,257,71.57000000000001,99.17,9.7
3,24,17,3,-92.0,78,82.73,100.0,8.9
3,25,5,3,-12.0,0,94.9,93.8,0.6000000000000001
3,25,6,3,57.0,78,83.38,89.11,1.2000000000000002
3,25,7,3,54.0,271,72.17,79.2,2.5
3,25,8,3,130.0,474,61.41,70.02,4.1000000000000005
3,25,9,3,365.0,649,51.68,64.04,5.9
3,25,10,3,96.0,778,43.89,60.38,7.5
3,25,11,3,146.0,848,39.3,57.0,8.8
3,25,12,3,6.0,854,39.13,54.54,9.4
3,25,13,3,-59.0,795,43.43,52.620000000000005,9.4
3,25,14,3,-122.0,673,51.04,51.41,9.0
3,25,15,3,-167.0,506,60.66,51.28,8.200000000000001
3,25,16,3,-199.0,307,71.36,55.2,6.4
3,25,17,3,-204.0,103,82.53,62.23,5.1000000000000005
3,26,5,3,-103.0,0,94.59,80.24,-4.2
3,26,6,3,100.0,100,83.06,72.84,-1.9
3,26,7,3,208.0,312,71.85000000000001,62.27,1.2000000000000002
3,26,8,3,206.0,520,61.07,43.6,4.2
3,26,9,3,177.0,691,51.32,35.42,6.1000000000000005
3,26,10,3,127.0,818,43.5,34.300000000000004,7.300000000000001
3,26,11,3,65.0,883,38.9,34.6,8.200000000000001
3,26,12,3,-6.0,877,38.76,35.21,8.8
3,26,13,3,-63.0,814,43.11,35.9,9.1
3,26,14,3,-123.0,691,50.77,36.84,9.0
3,26,15,3,-172.0,519,60.43,38.39,8.5
3,26,16,3,-205.0,314,71.15,46.6,6.9
3,26,17,3,-207.0,107,82.34,64.25,5.6000000000000005
3,27,5,3,-107.0,0,94.27,76.41,-1.1
3,27,6,3,68.0,93,82.76,71.11,1.1
3,27,7,3,223.0,291,71.54,64.9,3.9
3,27,8,3,118.0,492,60.74,59.39,7.2
3,27,9,3,174.0,664,50.97,47.39,9.7
3,27,10,3,145.0,784,43.11,45.49,11.4
3,27,11,3,120.0,848,38.5,45.74,12.8
3,27,12,3,-59.0,847,38.38,47.56,13.7
3,27,13,3,-80.0,783,42.78,49.98,14.2
3,27,14,3,-50.0,659,50.5,53.23,14.2
3,27,15,3,-172.0,489,60.19,58.5,13.4
3,27,16,3,-261.0,290,70.94,69.0,11.7
3,27,17,3,-171.0,96,82.15,76.60000000000001,10.6
3,28,5,3,-55.0,0,93.96,97.59,9.0
3,28,6,3,81.0,81,82.46000000000001,93.4,9.9
3,28,7,3,139.0,263,71.22,87.35000000000001,11.5
3,28,8,3,215.0,453,60.41,82.47,13.3
3,28,9,3,182.0,617,50.61,77.83,15.1
3,28,10,3,115.0,732,42.73,74.10000000000001,16.8
3,28,11,3,-43.0,789,38.11,73.62,17.7
3,28,12,3,-144.0,787,38.01,75.39,17.7
3,28,13,3,-129.0,728,42.46,76.5,17.8
3,28,14,3,63.0,614,50.23,78.09,17.7
3,28,15,3,-127.0,454,59.97,84.28,17.0
3,28,16,3,-127.0,267,70.74,97.07,15.4
3,28,17,3,-138.0,87,81.95,95.75,14.4
3,29,5,3,-87.0,0,93.65,97.03,5.5
3,29,6,3,66.0,94,82.15,88.78,6.6000000000000005
3,29,7,3,32.0,285,70.91,78.77,8.9
3,29,8,3,91.0,478,60.08,67.56,11.1
3,29,9,3,111.0,642,50.25,62.58,12.6
3,29,10,3,259.0,762,42.35,60.41,13.7
3,29,11,3,79.0,823,37.71,59.61,14.5
3,29,12,3,-265.0,824,37.63,59.21,15.1
3,29,13,3,-97.0,763,42.14,59.97,15.5
3,29,14,3,-5.0,640,49.97,62.88,15.4
3,29,15,3,-192.0,470,59.74,70.36,14.5
3,29,16,3,-66.0,278,70.53,84.46000000000001,13.1
3,29,17,3,-7.0,93,81.76,90.19,12.4
3,30,5,3,-6.0,0,93.34,95.08,2.1
3,30,6,3,13.0,100,81.84,90.57,3.0
3,30,7,3,9.0,291,70.59,84.44,4.7
3,30,8,3,58.0,482,59.75,82.35000000000001,5.800000000000001
3,30,9,3,-6.0,646,49.9,82.58,5.6000000000000005
3,30,10,3,-12.0,772,41.96,83.38,5.2
3,30,11,3,91.0,842,37.31,79.85000000000001,5.4
3,30,12,3,29.0,847,37.26,71.5,6.4
3,30,13,3,-65.0,788,41.82,66.99,6.7
3,30,14,3,56.0,672,49.7,67.95,5.800000000000001
3,30,15,3,65.0,508,59.51,72.42,5.1000000000000005
3,30,16,3,-176.0,313,70.33,74.4,4.3
3,30,17,3,-50.0,113,81.56,73.19,3.7
3,31,5,3,-12.0,0,93.02,84.86,-5.4
3,31,6,3,127.0,127,81.53,76.79,-3.5
3,31,7,3,210.0,337,70.28,54.66,-1.6
3,31,8,3,207.0,544,59.42,47.48,-0.3
3,31,9,3,174.0,718,49.54,46.59,0.9
3,31,10,3,119.0,837,41.58,46.56,2.0
3,31,11,3,63.0,900,36.92,46.7,2.9000000000000004
3,31,12,3,-1.0,899,36.89,46.66,3.6
3,31,13,3,-166.0,835,41.51,47.03,4.0
3,31,14,3,-41.0,705,49.44,47.78,4.1000000000000005
3,31,15,3,-159.0,533,59.29,49.52,3.7
3,31,16,3,-205.0,328,70.13,54.45,2.5
3,31,17,3,-207.0,121,81.37,70.39,1.5
4,1,5,3,-121.0,0,92.71,76.71000000000001,-2.4000000000000004
4,1,6,3,90.0,115,81.23,69.22,-0.2
4,1,7,3,102.0,313,69.96000000000001,62.11,2.2
4,1,8,3,219.0,511,59.09,53.2,4.2
4,1,9,3,63.0,679,49.19,51.34,5.5
4,1,10,3,246.0,798,41.2,51.11,6.6000000000000005
4,1,11,3,14.0,860,36.53,51.370000000000005,7.6
4,1,12,3,-3.0,857,36.52,51.88,8.4
4,1,13,3,-54.0,790,41.19,53.18,8.9
4,1,14,3,-64.0,668,49.18,55.21,9.0
4,1,15,3,-121.0,501,59.06,58.39,8.6
4,1,16,3,-204.0,304,69.93,66.21000000000001,7.2
4,1,17,3,-198.0,109,81.18,75.85000000000001,6.1000000000000005
4,2,5,3,-90.0,0,92.41,95.09,1.4
4,2,6,3,78.0,114,80.93,88.66,2.7
4,2,7,3,220.0,314,69.65,80.5,5.0
4,2,8,3,118.0,513,58.76,70.48,7.9
4,2,9,3,254.0,682,48.84,57.28,10.4
4,2,10,3,-68.0,800,40.83,50.21,12.0
4,2,11,3,-118.0,849,36.13,48.88,12.7
4,2,12,3,-294.0,828,36.16,51.65,12.6
4,2,13,3,278.0,752,40.88,57.66,12.0
4,2,14,3,-176.0,634,48.92,64.84,11.2
4,2,15,3,156.0,478,58.84,70.37,10.5
4,2,16,3,-151.0,297,69.73,77.68,9.0
4,2,17,3,-189.0,108,80.99,81.15,8.0
4,3,5,3,-106.0,2,92.1,95.85,-0.1
4,3,6,3,122.0,124,80.63,84.89,2.7
4,3,7,3,191.0,326,69.35000000000001,72.26,6.0
4,3,8,3,194.0,522,58.44,59.63,9.9
4,3,9,3,175.0,684,48.5,46.69,12.7
4,3,10,3,-39.0,800,40.45,45.53,13.9
4,3,11,3,-182.0,857,35.74,45.46,14.6
4,3,12,3,-125.0,852,35.79,46.26,14.7
4,3,13,3,219.0,784,40.57,48.61,14.2
4,3,14,3,-222.0,657,48.66,53.99,13.4
4,3,15,3,-183.0,487,58.620000000000005,61.82,12.5
4,3,16,3,-94.0,294,69.53,72.93,11.4
4,3,17,3,-47.0,106,80.8,71.14,10.8
4,4,5,3,-11.0,1,91.79,98.7,5.4
4,4,6,3,8.0,113,80.33,96.99,5.6000000000000005
4,4,7,3,13.0,301,69.04,91.97,6.5
4,4,8,3,84.0,488,58.120000000000005,87.21000000000001,7.800000000000001
4,4,9,3,63.0,647,48.15,82.62,9.1
4,4,10,3,73.0,758,40.07,79.82000000000001,9.9
4,4,11,3,-16.0,811,35.36,77.37,10.7
4,4,12,3,-92.0,800,35.43,77.54,11.2
4,4,13,3,75.0,737,40.26,80.92,11.0
4,4,14,3,-110.0,619,48.41,86.2,10.6
4,4,15,3,-58.0,464,58.41,89.84,10.4
4,4,16,3,13.0,287,69.33,92.92,10.1
4,4,17,3,-42.0,106,80.61,94.48,9.9
4,5,5,3,-9.0,2,91.49,100.0,6.0
4,5,6,3,12.0,116,80.04,95.35,7.800000000000001
4,5,7,3,53.0,306,68.74,89.12,9.8
4,5,8,3,129.0,498,57.8,84.45,11.7
4,5,9,3,-35.0,664,47.81,78.94,13.2
4,5,10,3,-27.0,783,39.7,74.11,14.5
4,5,11,3,92.0,848,34.97,69.91,15.8
4,5,12,3,49.0,849,35.07,67.64,16.6
4,5,13,3,-134.0,788,39.96,66.5,16.900000000000002
4,5,14,3,-13.0,668,48.16,66.57000000000001,16.8
4,5,15,3,183.0,501,58.19,68.57000000000001,16.2
4,5,16,3,-164.0,308,69.14,75.54,15.0
4,5,17,3,-115.0,116,80.42,86.41,14.2
4,6,5,3,-29.0,4,91.19,100.0,8.0
4,6,6,3,106.0,126,79.74,93.26,9.5
4,6,7,3,145.0,317,68.43,84.45,11.9
4,6,8,3,133.0,507,57.49,77.49,14.1
4,6,9,3,-45.0,671,47.47,72.43,15.9
4,6,10,3,125.0,791,39.33,68.83,17.400000000000002
4,6,11,3,223.0,849,34.58,66.42,18.5
4,6,12,3,155.0,845,34.71,65.16,19.1
4,6,13,3,-67.0,778,39.66,64.37,19.4
4,6,14,3,-119.0,659,47.91,65.02,19.200000000000003
4,6,15,3,-185.0,496,57.98,67.18,18.7
4,6,16,3,-175.0,308,68.94,74.46000000000001,17.400000000000002
4,6,17,3,-200.0,118,80.24,84.35000000000001,16.400000000000002
4,7,5,3,-97.0,3,90.89,96.75,11.0
4,7,6,3,55.0,117,79.45,93.14,12.0
4,7,7,3,141.0,302,68.14,88.42,13.8
4,7,8,3,84.0,491,57.17,85.12,16.1
4,7,9,3,114.0,658,47.13,82.68,18.2
4,7,10,3,-11.0,783,38.97,78.41,20.1
4,7,11,3,-141.0,843,34.2,73.10000000000001,21.200000000000003
4,7,12,3,217.0,833,34.35,69.45,21.6
4,7,13,3,43.0,763,39.36,71.0,21.5
4,7,14,3,-18.0,641,47.66,75.67,21.0
4,7,15,3,-52.0,484,57.76,81.51,20.4
4,7,16,3,-232.0,303,68.75,87.95,19.5
4,7,17,3,-113.0,118,80.05,88.69,19.0
4,8,5,3,-86.0,6,90.03,100.0,9.9
4,8,6,3,86.0,149,79.16,95.43,11.4
4,8,7,3,177.0,359,67.84,85.8,13.3
4,8,8,3,190.0,560,56.86,69.10000000000001,15.5
4,8,9,3,115.0,725,46.8,52.71,17.400000000000002
4,8,10,3,207.0,841,38.6,45.26,18.8
4,8,11,3,39.0,898,33.82,42.16,19.9
4,8,12,3,59.0,892,34.0,40.65,20.8
4,8,13,3,-84.0,824,39.06,39.37,21.5
4,8,14,3,-126.0,701,47.41,39.86,21.700000000000003
4,8,15,3,-132.0,534,57.55,43.31,21.3
4,8,16,3,-196.0,338,68.55,54.21,19.5
4,8,17,3,-201.0,137,79.86,69.55,18.3
4,9,5,3,-131.0,8,89.78,100.0,7.800000000000001
4,9,6,3,145.0,156,78.87,88.36,10.3
4,9,7,3,214.0,365,67.54,77.15,13.1
4,9,8,3,201.0,566,56.55,55.65,15.8
4,9,9,3,165.0,731,46.46,45.15,17.2
4,9,10,3,116.0,847,38.24,43.14,18.0
4,9,11,3,58.0,905,33.44,41.96,18.6
4,9,12,3,-5.0,900,33.64,41.11,19.0
4,9,13,3,-70.0,830,38.76,40.84,19.1
4,9,14,3,-128.0,702,47.17,41.82,18.8
4,9,15,3,-203.0,532,57.34,44.34,17.8
4,9,16,3,-167.0,334,68.36,55.18,16.0
4,9,17,3,-227.0,134,79.68,69.63,14.9
4,10,5,3,-103.0,6,89.52,90.57,3.2
4,10,6,3,6.0,135,78.58,86.55,3.7
4,10,7,3,15.0,325,67.25,82.43,4.4
4,10,8,3,52.0,512,56.24,78.23,5.2
4,10,9,3,198.0,669,46.13,72.84,6.4
4,10,10,3,72.0,787,37.88,68.22,8.0
4,10,11,3,247.0,849,33.07,65.39,9.7
4,10,12,3,152.0,849,33.29,65.72,10.7
4,10,13,3,-558.0,780,38.47,66.69,11.2
4,10,14,3,277.0,654,46.93,71.07000000000001,11.2
4,10,15,3,-119.0,494,57.13,76.18,11.0
4,10,16,3,-100.0,309,68.17,82.13,10.2
4,10,17,3,-159.0,121,79.49,84.38,9.6
4,11,5,3,-82.0,7,89.28,94.06,10.2
4,11,6,3,33.0,136,78.29,95.81,12.1
4,11,7,3,72.0,327,66.96000000000001,92.57,14.2
4,11,8,3,53.0,517,55.94,89.09,16.6
4,11,9,3,104.0,680,45.81,85.01,18.7
4,11,10,3,67.0,802,37.52,80.47,20.3
4,11,11,3,-77.0,866,32.69,75.22,21.4
4,11,12,3,-12.0,866,32.95,70.9,21.700000000000003
4,11,13,3,-26.0,799,38.18,69.68,21.3
4,11,14,3,-14.0,673,46.69,70.35000000000001,20.8
4,11,15,3,-32.0,502,56.93,73.24,20.200000000000003
4,11,16,3,-79.0,308,67.99,76.53,19.6
4,11,17,3,-61.0,121,79.31,78.66,19.3
4,12,5,3,-20.0,13,89.02,74.5,3.6
4,12,6,3,165.0,176,78.01,70.21000000000001,4.4
4,12,7,3,207.0,383,66.67,57.01,5.6000000000000005
4,12,8,3,204.0,587,55.64,50.65,6.7
4,12,9,3,164.0,751,45.48,48.38,7.800000000000001
4,12,10,3,118.0,869,37.17,46.77,8.9
4,12,11,3,56.0,925,32.32,45.95,9.8
4,12,12,3,-2.0,923,32.6,45.29,10.6
4,12,13,3,-66.0,857,37.89,45.53,11.0
4,12,14,3,-126.0,731,46.45,46.32,11.1
4,12,15,3,-173.0,558,56.72,47.26,10.9
4,12,16,3,-202.0,356,67.8,49.82,10.1
4,12,17,3,-206.0,150,79.12,53.64,9.4
4,13,5,3,-138.0,15,88.75,79.37,0.8
4,13,6,3,154.0,175,77.73,70.47,3.4000000000000004
4,13,7,3,162.0,387,66.39,59.370000000000005,5.6000000000000005
4,13,8,3,102.0,587,55.35,50.66,7.4
4,13,9,3,114.0,755,45.16,48.43,8.8
4,13,10,3,257.0,871,36.82,47.82,10.0
4,13,11,3,-46.0,926,31.95,47.19,11.1
4,13,12,3,9.0,918,32.26,46.88,11.9
4,13,13,3,53.0,847,37.6,47.16,12.3
4,13,14,3,-99.0,718,46.22,47.99,12.2
4,13,15,3,-174.0,544,56.52,51.1,11.4
4,13,16,3,-225.0,343,67.61,63.5,9.8
4,13,17,3,-197.0,144,78.94,77.2,8.9
4,14,5,3,-115.0,13,88.5,95.8,0.9
4,14,6,3,51.0,166,77.45,93.51,1.1
4,14,7,3,-7.0,372,66.11,90.76,1.4
4,14,8,3,38.0,571,55.05,87.54,1.7000000000000002
4,14,9,3,19.0,739,44.85,84.81,2.1
4,14,10,3,23.0,865,36.47,84.91,2.3000000000000003
4,14,11,3,6.0,931,31.59,83.94,2.4000000000000004
4,14,12,3,75.0,930,31.92,83.44,2.5
4,14,13,3,107.0,861,37.32,83.99,2.4000000000000004
4,14,14,3,-13.0,734,45.98,84.96000000000001,2.2
4,14,15,3,-155.0,561,56.32,85.2,2.1
4,14,16,3,-19.0,360,67.42,85.48,2.0
4,14,17,3,-110.0,153,78.75,85.73,1.9
4,15,5,3,-10.0,20,88.24,80.78,-2.0
4,15,6,3,164.0,192,77.18,75.57000000000001,0.9
4,15,7,3,228.0,404,65.83,67.79,3.9
4,15,8,3,201.0,605,54.76,51.06,6.6000000000000005
4,15,9,3,160.0,765,44.53,47.09,8.200000000000001
4,15,10,3,108.0,873,36.13,46.96,9.5
4,15,11,3,46.0,919,31.22,47.73,10.6
4,15,12,3,-97.0,902,31.58,48.93,11.5
4,15,13,3,-211.0,829,37.04,50.18,12.2
4,15,14,3,-277.0,704,45.75,52.23,12.6
4,15,15,3,-74.0,537,56.120000000000005,55.42,12.6
4,15,16,3,84.0,344,67.24,62.41,11.8
4,15,17,3,-208.0,148,78.58,73.27,11.1
4,16,5,3,-119.0,19,87.99,92.97,9.2
4,16,6,3,142.0,172,76.91,88.39,11.1
4,16,7,3,187.0,370,65.56,81.83,13.7
4,16,8,3,152.0,560,54.48,74.8,16.8
4,16,9,3,168.0,719,44.22,68.19,19.4
4,16,10,3,161.0,827,35.79,63.57,21.200000000000003
4,16,11,3,-33.0,880,30.86,61.53,22.4
4,16,12,3,-46.0,872,31.25,61.29,22.9
4,16,13,3,-137.0,802,36.77,62.21,22.9
4,16,14,3,-63.0,680,45.53,64.03,22.6
4,16,15,3,-34.0,516,55.93,67.81,22.4
4,16,16,3,-187.0,327,67.06,76.35000000000001,21.6
4,16,17,3,-190.0,137,78.4,83.97,20.9
4,17,5,3,-132.0,16,87.74,100.0,13.7
4,17,6,3,22.0,160,76.64,99.04,14.2
4,17,7,3,75.0,352,65.29,95.1,15.2
4,17,8,3,120.0,545,54.19,85.7,17.5
4,17,9,3,430.0,711,43.92,74.06,21.0
4,17,10,3,0.0,829,35.45,64.75,23.4
4,17,11,3,-102.0,885,30.51,60.92,24.3
4,17,12,3,324.0,874,30.92,60.55,24.5
4,17,13,3,-67.0,807,36.49,62.55,24.4
4,17,14,3,-120.0,687,45.3,65.35,23.9
4,17,15,3,-233.0,524,55.73,67.92,22.9
4,17,16,3,-119.0,335,66.88,72.15,21.4
4,17,17,3,-192.0,143,78.22,76.66,20.5
4,18,5,3,-140.0,20,87.49,100.0,14.1
4,18,6,3,12.0,171,76.38,100.0,12.9
4,18,7,3,5.0,369,65.02,98.07,11.4
4,18,8,3,35.0,559,53.92,80.56,11.6
4,18,9,3,24.0,717,43.62,75.94,12.4
4,18,10,3,57.0,831,35.11,74.72,12.6
4,18,11,3,29.0,886,30.15,72.96000000000001,12.7
4,18,12,3,-55.0,881,30.59,70.82000000000001,12.8
4,18,13,3,50.0,824,36.22,69.77,12.4
4,18,14,3,-36.0,710,45.08,70.29,11.6
4,18,15,3,-32.0,548,55.54,72.18,10.7
4,18,16,3,-1.0,357,66.7,75.49,9.7
4,18,17,3,-81.0,159,78.04,76.43,9.2
4,19,5,3,-7.0,28,87.23,89.79,5.2
4,19,6,3,11.0,194,76.11,84.11,5.9
4,19,7,3,69.0,400,64.76,76.47,7.0
4,19,8,3,177.0,598,53.64,68.53,8.3
4,19,9,3,-23.0,763,43.32,62.71,9.6
4,19,10,3,79.0,879,34.78,58.55,10.8
4,19,11,3,1.0,937,29.8,55.77,11.8
4,19,12,3,94.0,934,30.26,54.33,12.4
4,19,13,3,123.0,869,35.95,53.47,12.6
4,19,14,3,170.0,748,44.86,52.79,12.5
4,19,15,3,-124.0,580,55.35,52.26,12.0
4,19,16,3,-197.0,383,66.52,52.38,10.9
4,19,17,3,-207.0,176,77.86,52.18,10.2
4,20,5,3,-140.0,37,86.97,87.71000000000001,1.5
4,20,6,3,188.0,224,75.86,77.53,4.0
4,20,7,3,218.0,442,64.5,68.77,7.4
4,20,8,3,203.0,645,53.370000000000005,52.56,10.5
4,20,9,3,160.0,805,43.03,43.35,12.7
4,20,10,3,117.0,922,34.46,38.68,14.4
4,20,11,3,48.0,970,29.45,35.95,15.7
4,20,12,3,-9.0,961,29.94,34.99,16.5
4,20,13,3,-74.0,887,35.69,35.25,16.900000000000002
4,20,14,3,-125.0,762,44.64,36.22,17.0
4,20,15,3,-173.0,589,55.16,37.95,16.6
4,20,16,3,-204.0,385,66.34,45.71,15.3
4,20,17,3,-209.0,176,77.69,66.81,14.3
4,21,5,3,-143.0,34,86.72,72.0,7.1000000000000005
4,21,6,3,174.0,207,75.60000000000001,71.0,10.5
4,21,7,3,197.0,411,64.24,60.61,13.4
4,21,8,3,190.0,600,53.1,59.3,16.8
4,21,9,3,162.0,756,42.74,53.22,20.1
4,21,10,3,112.0,868,34.14,44.2,21.9
4,21,11,3,59.0,927,29.11,43.58,22.700000000000003
4,21,12,3,-1.0,926,29.62,43.89,23.200000000000003
4,21,13,3,-67.0,859,35.43,45.06,23.200000000000003
4,21,14,3,-122.0,737,44.43,46.82,22.9
4,21,15,3,-167.0,570,54.97,49.92,22.0
4,21,16,3,-197.0,373,66.17,59.68,20.200000000000003
4,21,17,3,-213.0,171,77.51,70.32000000000001,19.1
4,22,5,3,-131.0,29,86.48,96.52,11.9
4,22,6,3,99.0,188,75.35000000000001,92.38,12.9
4,22,7,3,172.0,386,63.99,87.45,14.3
4,22,8,3,155.0,577,52.84,79.49,16.8
4,22,9,3,150.0,735,42.45,71.23,20.0
4,22,10,3,-3.0,847,33.82,64.04,22.700000000000003
4,22,11,3,-86.0,899,28.77,58.71,24.3
4,22,12,3,-148.0,888,29.31,54.96,25.1
4,22,13,3,282.0,819,35.17,54.8,24.9
4,22,14,3,-294.0,697,44.21,56.97,24.200000000000003
4,22,15,3,-214.0,537,54.79,61.53,23.3
4,22,16,3,132.0,347,65.99,67.91,22.3
4,22,17,3,-160.0,157,77.34,71.62,21.700000000000003
4,23,5,3,-105.0,35,86.23,92.81,10.4
4,23,6,3,39.0,197,75.11,86.88,11.1
4,23,7,3,30.0,394,63.74,81.83,12.2
4,23,8,3,17.0,584,52.58,78.33,13.3
4,23,9,3,31.0,740,42.17,77.15,14.0
4,23,10,3,12.0,850,33.51,75.8,14.6
4,23,11,3,38.0,905,28.43,73.5,15.3
4,23,12,3,-10.0,901,28.99,70.71000000000001,16.1
4,23,13,3,116.0,839,34.910000000000004,68.19,16.7
4,23,14,3,225.0,722,44.0,66.25,17.0
4,23,15,3,-330.0,560,54.6,65.66,16.8
4,23,16,3,-11.0,368,65.82000000000001,67.21000000000001,16.1
4,23,17,3,-3.0,170,77.16,73.28,15.5
4,24,5,3,-147.0,41,85.99,86.03,7.9
4,24,6,3,37.0,210,74.86,83.07000000000001,8.700000000000001
4,24,7,3,116.0,409,63.5,81.72,9.4
