month,day,hour,ghi,solar_zenith_angle,clearsky_ghi,relative_humidity,temperature
4,2,14,645,42.46,712,81.11,28.3
4,2,15,420,57.27,492,84.36,27.9
4,2,16,213,72.13,244,89.26,27.4
4,2,17,22,86.88,27,91.89,27.0
4,3,5,0,93.31,0,94.73,25.9
4,3,6,52,78.32000000000001,143,96.37,26.200000000000003
4,3,7,57,63.47,390,96.67,26.700000000000003
4,3,8,60,48.64,628,96.3,27.1
4,3,9,244,33.94,822,93.37,27.4
4,3,10,284,19.67,953,90.03,27.700000000000003
4,3,11,221,8.39,1010,87.11,28.0
4,3,12,240,14.24,987,86.48,28.0
4,3,13,577,28.0,886,86.84,27.9
4,3,14,536,42.6,719,88.48,27.6
4,3,15,382,57.38,498,90.39,27.3
4,3,16,60,72.23,249,93.57,26.8
4,3,17,9,86.96000000000001,28,96.27,26.4
4,4,5,0,93.25,0,92.57,25.9
4,4,6,101,78.27,149,93.7,26.200000000000003
4,4,7,280,63.43,398,96.08,26.5
4,4,8,466,48.63,636,97.55,26.5
4,4,9,409,33.96,829,97.56,26.4
4,4,10,680,19.75,960,96.75,26.3
4,4,11,668,8.72,1017,94.97,26.3
4,4,12,713,14.51,995,93.11,26.3
4,4,13,664,28.18,895,91.31,26.1
4,4,14,566,42.73,726,90.21,25.9
4,4,15,293,57.5,504,90.65,25.8
4,4,16,105,72.33,254,92.37,25.6
4,4,17,14,87.05,29,94.52,25.3
4,5,5,0,93.2,0,98.21,25.0
4,5,6,48,78.22,152,97.7,25.3
4,5,7,200,63.4,402,97.58,25.6
4,5,8,454,48.61,639,94.19,26.0
4,5,9,531,33.980000000000004,832,88.86,26.6
4,5,10,608,19.85,961,82.69,27.3
4,5,11,629,9.05,1016,79.95,27.6
4,5,12,688,14.79,991,78.11,27.9
4,5,13,616,28.35,889,78.02,27.9
4,5,14,428,42.87,719,79.09,27.700000000000003
4,5,15,391,57.61,497,81.03,27.4
4,5,16,167,72.43,247,84.99,26.9
4,5,17,21,87.14,27,88.9,26.4
4,6,5,0,93.14,0,96.77,25.200000000000003
4,6,6,151,78.18,151,93.6,25.9
4,6,7,401,63.370000000000005,401,88.51,26.700000000000003
4,6,8,637,48.6,637,84.56,27.4
4,6,9,830,34.0,830,81.87,28.0
4,6,10,958,19.94,958,80.05,28.4
4,6,11,1010,9.39,1010,78.42,28.700000000000003
4,6,12,987,15.06,987,77.19,28.9
4,6,13,712,28.53,885,77.02,28.9
4,6,14,610,43.01,714,78.68,28.6
4,6,15,469,57.73,492,81.59,28.200000000000003
4,6,16,243,72.53,243,86.5,27.6
4,6,17,26,87.22,26,90.92,27.1
4,7,5,0,93.08,0,96.93,25.5
4,7,6,102,78.13,152,95.47,25.9
4,7,7,206,63.34,402,91.83,26.5
4,7,8,358,48.59,638,88.15,27.1
4,7,9,152,34.02,830,85.25,27.6
4,7,10,394,20.05,959,82.47,28.0
4,7,11,554,9.73,1013,80.48,28.3
4,7,12,589,15.35,988,79.35000000000001,28.5
4,7,13,646,28.71,884,79.28,28.5
4,7,14,370,43.15,709,79.48,28.4
4,7,15,370,57.84,489,81.61,28.0
4,7,16,153,72.63,241,84.96000000000001,27.6
4,7,17,15,87.3,25,88.91,27.200000000000003
4,8,5,0,93.03,0,91.32,25.8
4,8,6,64,78.09,155,91.5,26.200000000000003
4,8,7,248,63.31,406,94.47,26.5
4,8,8,624,48.59,641,94.53,26.700000000000003
4,8,9,591,34.05,832,91.43,27.0
4,8,10,810,20.16,959,87.05,27.5
4,8,11,753,10.07,1012,84.13,27.8
4,8,12,794,15.63,987,82.77,28.0
4,8,13,698,28.9,885,82.73,28.1
4,8,14,589,43.29,714,84.65,27.9
4,8,15,459,57.96,493,87.16,27.6
4,8,16,196,72.73,243,90.71,27.3
4,8,17,19,87.39,26,89.93,27.200000000000003
4,9,5,0,92.97,0,90.62,26.200000000000003
4,9,6,24,78.05,152,91.46,26.3
4,9,7,91,63.29,400,95.36,26.3
4,9,8,64,48.58,635,97.0,26.3
4,9,9,74,34.09,826,96.82,26.4
4,9,10,85,20.28,955,95.31,26.6
4,9,11,95,10.41,1009,94.12,26.6
4,9,12,152,15.91,984,93.37,26.5
4,9,13,394,29.08,882,93.39,26.3
4,9,14,473,43.43,712,94.25,25.9
4,9,15,404,58.08,491,95.55,25.5
4,9,16,178,72.83,243,96.12,25.3
4,9,17,14,87.46000000000001,25,96.54,25.0
4,10,5,0,92.92,0,88.52,24.8
4,10,6,40,78.01,156,89.47,25.4
4,10,7,131,63.26,405,92.65,25.8
4,10,8,364,48.58,640,93.7,26.0
4,10,9,758,34.13,829,90.42,26.200000000000003
4,10,10,699,20.41,956,86.93,26.4
4,10,11,677,10.75,1009,85.44,26.4
4,10,12,771,16.2,984,85.07000000000001,26.3
4,10,13,780,29.27,882,85.65,26.1
4,10,14,694,43.57,713,86.14,26.0
4,10,15,451,58.19,492,87.01,25.9
4,10,16,242,72.93,242,89.77,25.6
4,10,17,23,87.54,25,92.74,25.3
4,11,5,0,92.87,0,97.16,25.1
4,11,6,85,77.97,159,94.15,25.700000000000003
4,11,7,233,63.24,407,89.29,26.4
4,11,8,587,48.59,641,84.34,27.1
4,11,9,424,34.17,830,80.98,27.700000000000003
4,11,10,940,20.54,955,77.86,28.3
4,11,11,1005,11.09,1005,75.73,28.700000000000003
4,11,12,978,16.490000000000002,978,74.63,28.9
4,11,13,871,29.46,871,74.38,29.0
4,11,14,694,43.71,694,75.57000000000001,28.8
4,11,15,474,58.31,474,77.8,28.5
4,11,16,228,73.03,228,82.3,28.0
4,11,17,21,87.62,21,87.66,27.4
4,12,5,0,92.82,0,97.56,25.700000000000003
4,12,6,125,77.94,152,95.46,26.200000000000003
4,12,7,399,63.22,399,91.56,26.8
4,12,8,634,48.59,634,86.17,27.5
4,12,9,801,34.22,823,81.76,28.200000000000003
4,12,10,949,20.67,949,79.07000000000001,28.700000000000003
4,12,11,1001,11.44,1001,77.79,28.9
4,12,12,974,16.77,974,77.52,28.9
4,12,13,868,29.65,868,78.77,28.6
4,12,14,694,43.86,694,81.04,28.200000000000003
4,12,15,474,58.43,474,84.94,27.6
4,12,16,228,73.12,228,88.9,27.1
4,12,17,18,87.7,21,92.0,26.700000000000003
4,13,5,0,92.77,0,97.33,25.6
4,13,6,115,77.9,152,96.72,25.8
4,13,7,327,63.21,398,95.36,26.200000000000003
4,13,8,308,48.6,632,92.25,26.700000000000003
4,13,9,344,34.27,822,87.91,27.3
4,13,10,624,20.81,948,84.25,27.8
4,13,11,799,11.78,999,81.29,28.200000000000003
4,13,12,973,17.06,973,80.26,28.3
4,13,13,866,29.84,866,80.17,28.3
4,13,14,651,44.0,686,81.32000000000001,28.1
4,13,15,338,58.54,466,83.77,27.700000000000003
4,13,16,182,73.22,222,87.66,27.200000000000003
4,13,17,19,87.78,20,91.74,26.700000000000003
4,14,5,0,92.72,0,95.93,25.200000000000003
4,14,6,78,77.87,153,94.73,25.6
4,14,7,223,63.190000000000005,398,92.26,26.200000000000003
4,14,8,468,48.61,631,86.98,27.0
4,14,9,274,34.33,819,81.21000000000001,27.9
4,14,10,414,20.96,944,78.2,28.5
4,14,11,735,12.12,994,76.76,28.8
4,14,12,818,17.35,968,75.85000000000001,29.0
4,14,13,860,30.03,860,76.35000000000001,28.9
4,14,14,681,44.14,681,77.97,28.6
4,14,15,219,58.66,464,80.58,28.200000000000003
4,14,16,222,73.31,222,84.96000000000001,27.700000000000003
4,14,17,20,87.85000000000001,20,89.61,27.1
4,15,5,0,92.67,0,95.22,25.3
4,15,6,70,77.84,155,94.43,25.8
4,15,7,185,63.18,401,94.09,26.200000000000003
4,15,8,285,48.63,633,91.92,26.5
4,15,9,355,34.38,821,88.47,26.9
4,15,10,375,21.11,945,84.55,27.4
4,15,11,860,12.46,996,82.12,27.700000000000003
4,15,12,839,17.64,969,80.81,27.9
4,15,13,865,30.22,865,80.68,27.9
4,15,14,693,44.29,693,81.11,27.8
4,15,15,119,58.77,473,82.83,27.5
4,15,16,15,73.41,227,86.44,27.0
4,15,17,2,87.92,20,91.31,26.4
4,16,5,0,92.62,0,97.12,25.5
4,16,6,62,77.81,154,97.24,25.8
4,16,7,202,63.17,399,96.5,26.200000000000003
4,16,8,194,48.64,631,92.72,26.700000000000003
4,16,9,196,34.45,819,86.45,27.4
4,16,10,227,21.27,944,81.25,27.9
4,16,11,774,12.8,994,78.44,28.3
4,16,12,555,17.93,967,77.28,28.5
4,16,13,616,30.41,864,77.39,28.5
4,16,14,537,44.43,694,78.46000000000001,28.3
4,16,15,328,58.88,474,81.74,27.8
4,16,16,188,73.5,228,86.4,27.3
4,16,17,17,87.99,21,91.03,26.700000000000003
4,17,5,0,92.58,0,96.95,25.6
4,17,6,38,77.78,159,97.33,25.8
4,17,7,21,63.16,406,97.4,26.1
4,17,8,469,48.67,637,96.01,26.3
4,17,9,548,34.51,823,91.29,26.9
4,17,10,726,21.43,947,85.04,27.6
4,17,11,780,13.14,997,80.58,28.1
4,17,12,969,18.22,969,78.19,28.4
4,17,13,865,30.6,865,77.51,28.5
4,17,14,696,44.57,696,77.62,28.5
4,17,15,400,59.0,475,78.98,28.3
4,17,16,10,73.59,229,82.46000000000001,27.9
4,17,17,2,88.06,21,87.34,27.4
4,18,5,0,92.53,0,97.33,25.9
4,18,6,159,77.75,159,95.76,26.1
4,18,7,384,63.16,403,93.11,26.4
4,18,8,634,48.69,634,88.74,26.9
4,18,9,742,34.58,819,85.93,27.3
4,18,10,732,21.59,938,83.28,27.700000000000003
4,18,11,842,13.47,977,81.47,28.0
4,18,12,950,18.5,950,79.97,28.3
4,18,13,846,30.8,846,79.64,28.4
4,18,14,673,44.71,673,80.44,28.3
4,18,15,455,59.11,455,83.08,27.9
4,18,16,179,73.68,213,87.02,27.5
4,18,17,15,88.13,17,90.87,27.0
4,19,5,0,92.49,0,96.71,25.9
4,19,6,88,77.73,153,95.38,26.200000000000003
4,19,7,381,63.15,396,92.38,26.700000000000003
4,19,8,480,48.72,626,89.19,27.1
4,19,9,506,34.660000000000004,813,87.18,27.5
4,19,10,665,21.76,936,84.56,27.9
4,19,11,857,13.81,986,82.09,28.3
4,19,12,959,18.79,959,80.99,28.5
4,19,13,828,30.99,856,80.66,28.6
4,19,14,549,44.86,686,81.93,28.4
4,19,15,459,59.22,467,84.31,28.1
4,19,16,219,73.77,223,87.99,27.700000000000003
4,19,17,17,88.2,19,92.51,27.1
4,20,5,0,92.45,0,99.2,25.6
4,20,6,113,77.71000000000001,160,97.92,25.9
4,20,7,251,63.15,404,97.91,26.1
4,20,8,365,48.74,634,95.9,26.4
4,20,9,606,34.730000000000004,819,90.74,27.1
4,20,10,553,21.93,941,84.51,27.8
4,20,11,689,14.14,990,80.23,28.3
4,20,12,690,19.07,961,78.22,28.6
4,20,13,675,31.18,855,78.26,28.6
4,20,14,540,45.0,681,79.34,28.5
4,20,15,384,59.33,460,82.33,28.1
4,20,16,173,73.86,216,86.63,27.700000000000003
4,20,17,15,88.26,18,91.1,27.1
4,21,5,0,92.41,0,98.34,25.700000000000003
4,21,6,43,77.69,152,96.93,25.9
4,21,7,52,63.15,392,94.56,26.200000000000003
4,21,8,399,48.78,620,90.17,26.700000000000003
4,21,9,318,34.81,804,85.98,27.3
4,21,10,621,22.1,926,83.18,27.700000000000003
4,21,11,827,14.47,976,81.41,28.0
4,21,12,948,19.36,948,80.92,28.1
4,21,13,765,31.37,843,81.09,28.1
4,21,14,643,45.14,669,82.45,27.9
4,21,15,305,59.44,453,85.09,27.5
4,21,16,185,73.94,213,89.18,27.0
4,21,17,15,88.32000000000001,17,92.19,26.6
4,22,5,0,92.37,0,95.49,25.4
4,22,6,92,77.67,158,93.83,25.8
4,22,7,269,63.16,401,93.0,26.200000000000003
4,22,8,501,48.81,630,92.1,26.5
4,22,9,617,34.9,814,89.36,26.9
4,22,10,686,22.28,936,84.94,27.5
4,22,11,706,14.8,984,81.78,27.9
4,22,12,760,19.64,955,80.86,28.1
4,22,13,648,31.56,851,81.35000000000001,28.1
4,22,14,274,45.28,681,83.22,27.9
4,22,15,94,59.55,462,86.89,27.5
4,22,16,44,74.03,219,90.72,27.1
4,22,17,7,88.38,18,91.47,26.8
4,23,5,0,92.34,0,99.21,25.200000000000003
4,23,6,11,77.65,161,98.72,25.200000000000003
4,23,7,273,63.17,404,98.04,25.4
4,23,8,352,48.85,633,96.27,25.700000000000003
4,23,9,492,34.99,816,92.81,26.1
4,23,10,609,22.46,937,88.87,26.5
4,23,11,686,15.12,984,86.03,26.8
4,23,12,569,19.91,955,84.09,27.1
4,23,13,566,31.75,851,83.63,27.200000000000003
4,23,14,456,45.41,683,84.3,27.1
4,23,15,254,59.65,464,86.87,26.8
4,23,16,103,74.11,221,90.84,26.4
4,23,17,8,88.44,18,93.96,26.0
4,24,5,0,92.3,0,97.32,25.200000000000003
4,24,6,27,77.64,163,96.37,25.5
4,24,7,134,63.17,405,96.4,25.8
4,24,8,100,48.89,632,94.95,26.1
4,24,9,429,35.08,814,91.18,26.6
4,24,10,593,22.65,934,85.69,27.3
4,24,11,899,15.45,982,81.49,27.8
4,24,12,952,20.19,952,80.3,28.0
4,24,13,849,31.94,849,80.45,28.0
4,24,14,542,45.55,680,81.81,27.8
4,24,15,58,59.76,462,85.2,27.4
4,24,16,24,74.19,219,89.92,26.9
4,24,17,3,88.49,18,92.85,26.5
4,25,5,0,92.27,0,97.92,25.5
4,25,6,82,77.63,152,97.23,25.9
4,25,7,172,63.190000000000005,392,96.94,26.200000000000003
4,25,8,534,48.93,618,94.47,26.6
4,25,9,607,35.17,800,91.04,27.1
4,25,10,584,22.83,920,87.14,27.6
4,25,11,760,15.77,968,84.62,27.9
4,25,12,845,20.47,938,84.2,27.9
4,25,13,832,32.12,832,85.32000000000001,27.700000000000003
4,25,14,658,45.69,658,87.43,27.4
4,25,15,443,59.86,443,90.3,27.0
4,25,16,45,74.27,204,93.65,26.6
4,25,17,7,88.54,15,96.33,26.200000000000003
4,26,5,0,92.24,0,98.96,26.0
4,26,6,21,77.62,148,98.71,26.200000000000003
4,26,7,43,63.2,385,98.48,26.5
4,26,8,320,48.98,610,97.15,26.700000000000003
4,26,9,613,35.27,792,92.56,27.3
4,26,10,812,23.02,911,87.02,27.9
4,26,11,747,16.080000000000002,959,83.36,28.3
4,26,12,819,20.74,930,81.83,28.4
4,26,13,827,32.31,827,81.91,28.3
4,26,14,544,45.82,659,83.75,28.0
4,26,15,434,59.96,443,86.62,27.6
4,26,16,205,74.34,205,90.65,27.1
4,26,17,15,88.60000000000001,15,94.35,26.6
4,27,5,0,92.21,0,98.72,25.6
4,27,6,83,77.61,158,97.87,25.9
4,27,7,215,63.22,399,97.9,26.200000000000003
4,27,8,440,49.03,625,96.22,26.5
4,27,9,434,35.36,805,93.21,27.0
4,27,10,589,23.21,924,89.63,27.5
4,27,11,794,16.4,970,86.91,27.8
4,27,12,720,21.01,940,84.55,28.1
4,27,13,618,32.49,831,84.43,28.1
4,27,14,560,45.95,652,86.19,27.9
4,27,15,387,60.06,438,89.15,27.6
4,27,16,146,74.42,201,92.31,27.3
4,27,17,12,88.64,14,94.47,27.0
4,28,5,0,92.19,0,98.42,25.8
4,28,6,81,77.60000000000001,151,98.33,25.9
4,28,7,153,63.24,389,98.24,26.1
4,28,8,373,49.08,615,97.46,26.200000000000003
4,28,9,596,35.47,797,95.01,26.5
4,28,10,833,23.4,918,91.1,27.0
4,28,11,966,16.71,966,86.95,27.5
4,28,12,936,21.27,936,85.01,27.700000000000003
4,28,13,605,32.67,828,84.77,27.700000000000003
4,28,14,611,46.08,654,86.0,27.5
4,28,15,306,60.15,440,88.29,27.200000000000003
4,28,16,25,74.49,204,91.97,26.8
4,28,17,6,88.69,15,95.0,26.4
4,29,5,0,92.16,0,98.26,25.200000000000003
4,29,6,126,77.60000000000001,159,97.91,25.4
4,29,7,361,63.26,398,97.95,25.6
4,29,8,308,49.13,623,97.91,25.8
4,29,9,654,35.57,803,96.22,26.1
4,29,10,865,23.6,922,92.71,26.5
4,29,11,968,17.01,968,86.85000000000001,27.1
4,29,12,939,21.53,939,81.59,27.6
4,29,13,834,32.85,834,79.15,27.8
4,29,14,664,46.21,664,78.67,27.8
4,29,15,446,60.25,446,80.44,27.5
4,29,16,207,74.56,207,84.31,27.1
4,29,17,15,88.73,15,89.07000000000001,26.6
4,30,5,0,92.14,0,97.48,25.4
4,30,6,43,77.60000000000001,155,95.75,25.8
4,30,7,97,63.28,393,94.19,26.200000000000003
4,30,8,331,49.19,616,91.81,26.4
4,30,9,502,35.68,796,89.27,26.8
4,30,10,567,23.79,914,86.47,27.200000000000003
4,30,11,432,17.32,959,84.28,27.5
4,30,12,874,21.79,930,82.73,27.700000000000003
4,30,13,822,33.03,822,82.38,27.700000000000003
4,30,14,646,46.33,646,83.05,27.6
4,30,15,434,60.34,434,85.56,27.3
4,30,16,199,74.63,199,89.19,26.9
4,30,17,14,88.78,14,92.41,26.5
5,1,5,0,92.12,0,98.43,25.200000000000003
5,1,6,24,77.60000000000001,159,97.72,25.4
5,1,7,63,63.31,397,97.36,25.700000000000003
5,1,8,127,49.25,620,94.87,26.0
5,1,9,462,35.79,800,90.3,26.5
5,1,10,653,23.99,917,83.94,27.200000000000003
5,1,11,580,17.62,963,79.79,27.700000000000003
5,1,12,933,22.05,933,78.7,27.9
5,1,13,829,33.2,829,78.63,28.0
5,1,14,661,46.46,661,80.09,27.8
5,1,15,445,60.43,445,82.2,27.5
5,1,16,178,74.69,206,86.22,27.0
5,1,17,15,88.81,15,90.67,26.5
5,2,5,0,92.1,0,94.96,25.200000000000003
5,2,6,58,77.61,156,95.96,25.5
5,2,7,172,63.34,393,97.88,25.6
5,2,8,234,49.31,616,96.65,25.8
5,2,9,192,35.9,795,93.62,26.1
5,2,10,587,24.18,912,90.65,26.5
5,2,11,403,17.92,957,87.15,27.0
5,2,12,404,22.3,927,84.99,27.3
5,2,13,579,33.38,820,85.23,27.200000000000003
5,2,14,645,46.58,645,86.37,27.0
5,2,15,410,60.52,433,89.68,26.5
5,2,16,155,74.75,198,92.9,26.1
5,2,17,12,88.85000000000001,14,95.19,25.8
5,3,5,0,92.09,0,98.03,25.1
5,3,6,73,77.61,155,96.96,25.5
5,3,7,145,63.370000000000005,393,95.68,25.9
5,3,8,281,49.370000000000005,616,92.29,26.4
5,3,9,357,36.01,795,88.33,27.0
5,3,10,578,24.38,911,84.38,27.5
5,3,11,546,18.21,957,82.03,27.9
5,3,12,824,22.55,927,81.57000000000001,28.1
5,3,13,716,33.55,824,81.58,28.200000000000003
5,3,14,476,46.7,656,82.77,28.1
5,3,15,303,60.6,441,85.09,27.8
5,3,16,68,74.81,204,89.04,27.3
5,3,17,8,88.89,14,92.25,26.9
5,4,5,0,92.07,0,98.32,25.8
5,4,6,144,77.62,159,98.14,26.0
5,4,7,396,63.4,396,97.91,26.3
5,4,8,620,49.44,620,95.61,26.8
5,4,9,800,36.13,800,88.75,27.700000000000003
5,4,10,918,24.58,918,82.51,28.5
5,4,11,963,18.5,963,79.49,29.0
5,4,12,932,22.8,932,78.28,29.3
5,4,13,826,33.71,826,78.15,29.4
5,4,14,653,46.82,653,79.60000000000001,29.200000000000003
5,4,15,440,60.69,440,82.55,28.8
5,4,16,202,74.87,202,87.55,28.200000000000003
5,4,17,14,88.92,14,91.98,27.6
5,5,5,0,92.06,0,98.31,26.200000000000003
5,5,6,123,77.63,155,96.96,26.5
5,5,7,390,63.440000000000005,390,95.44,26.9
5,5,8,481,49.51,612,91.1,27.5
5,5,9,458,36.24,790,86.29,28.1
5,5,10,493,24.77,906,81.85000000000001,28.700000000000003
5,5,11,652,18.78,950,79.34,29.1
5,5,12,340,23.04,919,78.33,29.3
5,5,13,205,33.88,814,78.57000000000001,29.3
5,5,14,410,46.93,645,80.66,29.0
5,5,15,299,60.77,432,84.53,28.5
5,5,16,148,74.93,197,89.87,28.0
5,5,17,11,88.95,13,93.02,27.5
5,6,5,0,92.05,0,96.26,25.8
5,6,6,156,77.64,156,94.64,26.0
5,6,7,309,63.47,392,93.1,26.200000000000003
5,6,8,577,49.58,613,87.76,26.700000000000003
5,6,9,730,36.36,791,81.63,27.4
5,6,10,901,24.97,901,77.44,28.1
5,6,11,933,19.06,933,75.48,28.6
5,6,12,803,23.28,902,74.79,28.9
5,6,13,626,34.04,798,75.08,29.0
5,6,14,256,47.04,629,76.8,28.8
5,6,15,264,60.85,417,79.66,28.4
5,6,16,65,74.98,186,83.95,27.9
5,6,17,6,88.98,11,87.89,27.3
5,7,5,0,92.05,0,98.32,25.9
5,7,6,153,77.66,153,97.45,26.200000000000003
5,7,7,387,63.51,387,96.36,26.6
5,7,8,590,49.65,607,92.64,27.1
5,7,9,725,36.48,783,88.58,27.6
5,7,10,880,25.17,898,84.48,28.1
5,7,11,867,19.34,941,82.86,28.3
5,7,12,910,23.51,910,82.31,28.4
5,7,13,804,34.2,804,83.06,28.3
5,7,14,633,47.15,633,85.03,28.0
5,7,15,421,60.92,421,87.96000000000001,27.6
5,7,16,189,75.03,189,91.89,27.1
5,7,17,9,89.0,9,94.49,26.700000000000003
5,8,5,0,92.04,0,98.44,25.700000000000003
5,8,6,66,77.67,158,97.65,25.9
5,8,7,260,63.55,393,96.53,26.200000000000003
5,8,8,347,49.72,613,93.69,26.6
5,8,9,543,36.6,789,89.02,27.200000000000003
5,8,10,704,25.36,904,84.43,27.700000000000003
5,8,11,711,19.61,948,81.94,27.9
5,8,12,741,23.74,917,80.57000000000001,28.1
5,8,13,667,34.35,815,80.02,28.200000000000003
5,8,14,512,47.26,649,81.48,28.0
5,8,15,335,61.0,436,84.03,27.700000000000003
5,8,16,122,75.08,201,87.81,27.3
5,8,17,5,89.03,10,91.26,26.9
5,9,5,0,92.04,0,97.8,25.6
5,9,6,86,77.69,155,95.22,26.200000000000003
5,9,7,389,63.6,389,90.72,26.9
5,9,8,585,49.8,608,86.23,27.6
5,9,9,587,36.72,784,82.87,28.200000000000003
5,9,10,835,25.56,896,80.02,28.700000000000003
5,9,11,938,19.87,938,79.12,28.9
5,9,12,908,23.96,908,79.2,29.0
5,9,13,727,34.51,803,80.93,28.8
5,9,14,622,47.36,633,83.55,28.5
5,9,15,423,61.07,423,85.96000000000001,28.200000000000003
5,9,16,137,75.12,190,89.35000000000001,27.8
5,9,17,9,89.05,9,92.47,27.4
5,10,5,0,92.04,0,98.88,26.0
5,10,6,48,77.71000000000001,153,98.99,26.1
5,10,7,149,63.64,386,98.4,26.4
5,10,8,330,49.870000000000005,604,98.03,26.5
5,10,9,438,36.84,779,95.14,26.8
5,10,10,588,25.75,894,89.98,27.4
5,10,11,720,20.14,937,85.37,27.8
5,10,12,729,24.18,906,83.3,28.0
5,10,13,618,34.660000000000004,804,84.21000000000001,27.9
5,10,14,292,47.46,640,85.98,27.700000000000003
5,10,15,174,61.14,428,88.65,27.4
5,10,16,123,75.17,196,92.49,27.0
5,10,17,6,89.07000000000001,10,94.71,26.700000000000003
5,11,5,0,92.04,0,96.64,25.6
5,11,6,40,77.73,151,94.79,25.9
5,11,7,90,63.690000000000005,382,92.75,26.3
5,11,8,327,49.95,601,91.3,26.6
5,11,9,455,36.97,778,88.89,27.0
5,11,10,445,25.94,894,86.91,27.4
5,11,11,852,20.39,938,85.29,27.8
5,11,12,833,24.4,908,84.82000000000001,28.0
5,11,13,805,34.800000000000004,805,85.61,28.0
5,11,14,639,47.56,639,88.02,27.700000000000003
5,11,15,384,61.2,428,91.46,27.3
5,11,16,122,75.21000000000001,195,94.43,27.1
5,11,17,6,89.09,9,93.67,27.0
5,12,5,0,92.04,0,98.65,25.700000000000003
5,12,6,62,77.76,151,98.11,25.9
5,12,7,102,63.73,381,98.32,26.1
5,12,8,380,50.03,598,98.46,26.200000000000003
5,12,9,639,37.09,772,96.87,26.3
5,12,10,702,26.14,886,94.07,26.6
5,12,11,930,20.65,930,90.29,27.0
5,12,12,695,24.61,901,87.05,27.3
5,12,13,552,34.94,799,86.45,27.3
5,12,14,453,47.66,636,87.54,27.1
5,12,15,376,61.26,425,90.04,26.8
5,12,16,173,75.24,194,93.34,26.5
5,12,17,9,89.10000000000001,9,95.44,26.200000000000003
5,13,5,0,92.04,0,96.68,25.1
5,13,6,71,77.78,157,95.1,25.5
5,13,7,232,63.78,390,94.21,25.9
5,13,8,270,50.11,607,91.08,26.3
5,13,9,295,37.22,781,86.28,27.0
5,13,10,528,26.33,894,82.36,27.6
5,13,11,781,20.89,934,79.58,28.1
5,13,12,827,24.82,905,78.02,28.4
5,13,13,798,35.08,798,77.52,28.5
5,13,14,381,47.75,623,78.14,28.4
5,13,15,361,61.32,413,80.18,28.200000000000003
5,13,16,168,75.28,184,85.07000000000001,27.8
5,13,17,8,89.11,8,87.36,27.4
5,14,5,0,92.05,0,96.82,25.700000000000003
5,14,6,147,77.81,147,94.63,26.200000000000003
5,14,7,181,63.84,376,91.05,26.700000000000003
5,14,8,348,50.19,594,87.58,27.1
5,14,9,619,37.34,768,86.72,27.4
5,14,10,731,26.51,882,84.56,27.8
5,14,11,848,21.14,927,82.76,28.1
5,14,12,897,25.02,897,82.34,28.200000000000003
5,14,13,721,35.22,793,82.48,28.200000000000003
5,14,14,624,47.84,624,83.87,28.0
5,14,15,416,61.38,416,86.32000000000001,27.700000000000003
5,14,16,187,75.31,187,89.57000000000001,27.4
5,14,17,9,89.12,9,90.93,27.200000000000003
5,15,5,0,92.06,0,92.76,25.6
5,15,6,21,77.84,153,92.48,26.0
5,15,7,29,63.89,384,94.9,26.3
5,15,8,78,50.27,601,95.16,26.5
5,15,9,303,37.46,775,93.69,26.6
5,15,10,547,26.7,890,90.73,26.9
5,15,11,739,21.37,933,88.65,27.200000000000003
5,15,12,628,25.22,904,84.82000000000001,27.5
5,15,13,602,35.35,801,85.72,27.3
5,15,14,482,47.92,636,85.81,27.0
5,15,15,351,61.43,426,87.57000000000001,26.8
5,15,16,158,75.34,194,89.51,26.6
5,15,17,8,89.13,9,87.82000000000001,26.5
5,16,5,0,92.07,0,83.94,26.1
5,16,6,82,77.87,151,85.15,26.3
5,16,7,133,63.940000000000005,380,90.35,26.6
5,16,8,36,50.36,595,90.44,26.8
5,16,9,139,37.59,767,88.72,27.0
5,16,10,375,26.88,881,86.73,27.1
5,16,11,356,21.61,924,86.23,27.1
5,16,12,492,25.41,894,86.10000000000001,27.0
5,16,13,449,35.480000000000004,791,86.78,26.8
5,16,14,429,48.0,623,88.57000000000001,26.5
5,16,15,308,61.49,414,90.66,26.200000000000003
5,16,16,108,75.37,186,93.56,25.8
5,16,17,7,89.13,9,93.76,25.700000000000003
5,17,5,0,92.08,0,90.57,24.700000000000003
5,17,6,43,77.9,149,90.87,25.1
5,17,7,86,64.0,378,91.69,25.6
5,17,8,177,50.44,593,88.25,26.1
5,17,9,369,37.71,766,81.79,26.8
5,17,10,652,27.07,880,79.01,27.3
5,17,11,626,21.83,924,77.69,27.700000000000003
5,17,12,515,25.59,894,77.81,27.8
5,17,13,471,35.6,793,78.53,27.700000000000003
5,17,14,475,48.08,631,80.35000000000001,27.4
5,17,15,319,61.53,422,82.82000000000001,27.0
5,17,16,144,75.39,192,86.88,26.4
5,17,17,9,89.14,9,91.01,25.9
5,18,5,0,92.1,0,96.5,25.200000000000003
5,18,6,103,77.94,152,94.75,25.6
5,18,7,238,64.05,381,91.01,26.200000000000003
5,18,8,386,50.53,596,86.3,26.8
5,18,9,378,37.84,769,82.72,27.4
5,18,10,496,27.25,881,79.5,28.0
5,18,11,611,22.05,924,77.98,28.3
5,18,12,700,25.78,893,77.10000000000001,28.5
5,18,13,589,35.72,787,77.15,28.5
5,18,14,513,48.16,614,78.25,28.3
