month,day,hour,GHI,solar_zenith_angle,clearsky_GHI,temperature,relative_humidity
3,18,8,294,64.24,348,27.3,87.07000000000001
3,18,9,407,56.76,469,27.6,84.41
3,18,9,536,49.27,585,28.0,82.47
3,18,10,537,41.78,689,28.3,80.62
3,18,10,594,34.29,781,28.6,79.23
3,18,11,670,26.8,858,28.8,77.9
3,18,11,759,19.33,917,29.0,76.93
3,18,12,771,11.87,961,29.1,76.26
3,18,12,734,4.54,983,29.200000000000003,75.82000000000001
3,18,13,714,3.5700000000000003,986,29.200000000000003,75.78
3,18,13,724,10.83,967,29.200000000000003,75.78
3,18,14,701,18.28,930,29.200000000000003,75.97
3,18,14,681,25.76,873,29.1,76.34
3,18,15,696,33.24,797,29.0,77.15
3,18,15,610,40.73,707,28.8,78.05
3,18,16,422,48.22,606,28.5,80.49
3,18,16,260,55.71,491,28.3,81.42
3,18,17,216,63.2,371,28.0,84.95
3,18,17,221,70.68,247,27.8,86.02
3,18,18,129,78.15,129,27.5,88.07000000000001
3,18,18,33,85.54,33,27.3,89.10000000000001
3,19,6,0,101.69,0,26.0,96.32
3,19,6,0,94.2,0,26.1,95.85
3,19,7,11,86.5,27,26.1,96.26
3,19,7,47,79.13,123,26.3,95.23
3,19,8,93,71.67,245,26.5,94.35
3,19,8,212,64.19,372,26.700000000000003,93.25
3,19,9,500,56.7,500,26.9,91.61
3,19,9,617,49.21,617,27.1,90.55
3,19,10,726,41.73,726,27.3,90.19
3,19,10,820,34.24,820,27.5,89.06
3,19,11,899,26.76,899,27.700000000000003,88.12
3,19,11,959,19.29,959,27.9,87.10000000000001
3,19,12,992,11.85,992,28.0,86.12
3,19,12,1013,4.62,1013,28.1,85.53
3,19,13,1018,3.82,1018,28.200000000000003,84.55
3,19,13,1000,10.96,1000,28.200000000000003,84.47
3,19,14,964,18.39,964,28.200000000000003,84.34
3,19,14,905,25.86,905,28.200000000000003,84.34
3,19,15,824,33.34,824,28.1,85.10000000000001
3,19,15,732,40.82,732,28.0,85.60000000000001
3,19,16,628,48.31,628,27.9,86.61
3,19,16,512,55.8,512,27.700000000000003,87.62
3,19,17,317,63.29,389,27.6,89.02
3,19,17,262,70.77,262,27.4,90.06
3,19,18,84,78.23,139,27.200000000000003,91.79
3,19,18,33,85.63,38,27.0,92.87
3,20,6,0,101.63,0,26.1,98.53
3,20,6,0,94.14,0,26.1,98.53
3,20,7,5,86.44,29,26.1,98.71
3,20,7,12,79.07000000000001,125,26.200000000000003,98.13
3,20,8,12,71.61,246,26.3,98.39
3,20,8,18,64.13,373,26.4,97.81
3,20,9,48,56.64,499,26.5,98.05
3,20,9,37,49.16,616,26.5,98.05
3,20,10,50,41.67,725,26.5,96.97
3,20,10,152,34.19,818,26.5,96.97
3,20,11,162,26.72,896,26.5,95.82
3,20,11,170,19.26,956,26.6,95.26
3,20,12,258,11.85,998,26.6,93.75
3,20,12,240,4.73,1019,26.6,93.75
3,20,13,311,4.09,1022,26.700000000000003,92.28
3,20,13,93,11.11,1003,26.700000000000003,92.19
3,20,14,617,18.51,965,26.700000000000003,91.45
3,20,14,761,25.97,907,26.700000000000003,91.36
3,20,15,538,33.44,833,26.700000000000003,91.16
3,20,15,656,40.92,742,26.6,91.69
3,20,16,474,48.41,637,26.5,92.4
3,20,16,521,55.89,521,26.5,92.4
3,20,17,219,63.38,397,26.4,93.79
3,20,17,188,70.86,269,26.3,94.43
3,20,18,122,78.32000000000001,145,26.200000000000003,95.1
3,20,18,36,85.72,40,26.1,95.66
3,21,6,0,101.58,0,25.4,98.4
3,21,6,0,94.08,0,25.6,97.34
3,21,7,22,86.39,34,25.700000000000003,98.54
3,21,7,87,79.01,138,26.0,96.81
3,21,8,126,71.55,263,26.200000000000003,98.51
3,21,8,295,64.07000000000001,391,26.4,97.36
3,21,9,517,56.59,517,26.6,96.33
3,21,9,340,49.11,635,27.0,94.1
3,21,10,343,41.63,742,27.3,91.02
3,21,10,608,34.15,835,27.8,88.41
3,21,11,680,26.68,911,28.3,83.99
3,21,11,746,19.24,971,28.6,82.47
3,21,12,768,11.86,1008,28.9,80.25
3,21,12,614,4.88,1029,29.1,79.25
3,21,13,1030,4.39,1030,29.3,77.98
3,21,13,847,11.28,1011,29.3,77.9
3,21,14,742,18.64,972,29.3,77.75
3,21,14,711,26.08,914,29.3,77.68
3,21,15,640,33.55,839,29.200000000000003,78.3
3,21,15,631,41.02,747,29.1,78.75
3,21,16,499,48.5,642,28.9,80.25
3,21,16,452,55.99,525,28.700000000000003,81.18
3,21,17,320,63.47,400,28.4,85.07000000000001
3,21,17,208,70.95,272,28.200000000000003,86.14
3,21,18,110,78.42,146,27.9,88.06
3,21,18,31,85.81,40,27.8,88.58
3,22,6,0,101.52,0,26.1,91.94
3,22,6,0,94.02,0,26.1,92.03
3,22,7,22,86.33,34,26.200000000000003,92.77
3,22,7,29,78.96000000000001,136,26.5,91.15
3,22,8,168,71.5,259,26.700000000000003,93.58
3,22,8,215,64.02,387,26.8,93.03
3,22,9,27,56.54,511,26.8,94.9
3,22,9,485,49.06,628,26.9,94.35
3,22,10,537,41.58,734,26.9,94.43
3,22,10,152,34.11,827,27.0,93.88
3,22,11,382,26.65,904,27.1,92.22
3,22,11,689,19.22,963,27.3,91.15
3,22,12,664,11.89,1003,27.5,88.47
3,22,12,1024,5.05,1024,27.700000000000003,87.44
3,22,13,882,4.7,1026,27.8,85.95
3,22,13,1006,11.45,1006,27.9,85.45
3,22,14,662,18.78,968,28.0,84.60000000000001
3,22,14,305,26.2,910,27.9,85.09
3,22,15,260,33.660000000000004,835,27.9,85.46000000000001
3,22,15,79,41.13,743,27.700000000000003,86.37
3,22,16,38,48.6,638,27.6,87.69
3,22,16,46,56.09,521,27.4,88.72
3,22,17,46,63.57,397,27.1,91.52
3,22,17,105,71.04,269,26.9,92.69
3,22,18,53,78.51,144,26.6,94.92
3,22,18,16,85.9,39,26.4,96.04
3,23,6,0,101.46,0,25.3,97.96
3,23,6,0,93.96,0,25.4,97.38
3,23,7,22,86.28,35,25.5,98.23
3,23,7,83,78.9,139,25.700000000000003,97.08
3,23,8,88,71.44,263,25.9,97.63
3,23,8,131,63.97,392,26.1,96.49
3,23,9,210,56.49,517,26.3,94.89
3,23,9,461,49.01,634,26.700000000000003,92.69
3,23,10,472,41.54,740,27.1,89.36
3,23,10,546,34.07,833,27.5,87.3
3,23,11,546,26.63,909,28.0,82.92
3,23,11,695,19.22,968,28.3,81.49
3,23,12,756,11.92,1008,28.6,79.22
3,23,12,777,5.24,1029,28.8,78.23
3,23,13,775,5.0200000000000005,1030,28.9,77.52
3,23,13,828,11.64,1009,29.0,77.08
3,23,14,731,18.92,970,29.0,77.35000000000001
3,23,14,707,26.33,911,28.9,77.8
3,23,15,836,33.77,836,28.9,78.38
3,23,15,743,41.23,743,28.700000000000003,79.29
3,23,16,638,48.71,638,28.6,80.97
3,23,16,404,56.19,521,28.4,81.91
3,23,17,294,63.66,397,28.200000000000003,85.02
3,23,17,191,71.14,268,27.9,86.51
3,23,18,97,78.60000000000001,143,27.6,88.92
3,23,18,30,85.99,38,27.3,90.58
3,24,6,0,101.4,0,25.9,97.93
3,24,6,0,93.91,0,25.9,98.03
3,24,7,3,86.22,35,25.9,97.91
3,24,7,9,78.84,138,26.0,97.43
3,24,8,33,71.39,261,26.0,97.32
3,24,8,160,63.91,389,26.1,96.75
3,24,9,169,56.44,513,26.200000000000003,94.68
3,24,9,322,48.96,630,26.4,93.67
3,24,10,325,41.5,735,26.6,91.15
3,24,10,304,34.04,827,26.9,89.48
3,24,11,361,26.6,903,27.200000000000003,86.29
3,24,11,382,19.22,962,27.4,85.28
3,24,12,547,11.97,1000,27.6,83.31
3,24,12,747,5.46,1020,27.8,82.35000000000001
3,24,13,799,5.3500000000000005,1021,27.9,81.4
3,24,13,762,11.83,1000,28.0,80.93
3,24,14,708,19.07,961,28.1,80.3
3,24,14,699,26.46,904,28.200000000000003,79.83
3,24,15,810,33.89,810,28.200000000000003,79.75
3,24,15,719,41.35,719,28.1,80.21000000000001
3,24,16,614,48.81,614,28.1,80.34
3,24,16,499,56.29,499,27.9,81.28
3,24,17,376,63.76,376,27.8,82.88
3,24,17,250,71.24,250,27.5,84.34
3,24,18,130,78.69,130,27.200000000000003,87.62
3,24,18,32,86.08,32,26.9,89.17
3,25,6,0,101.34,0,25.5,96.42
3,25,6,0,93.85,0,25.700000000000003,95.38
3,25,7,21,86.16,32,25.9,96.93
3,25,7,89,78.79,129,26.1,95.79
3,25,8,136,71.33,251,26.3,97.31
3,25,8,141,63.86,377,26.4,96.74
3,25,9,378,56.39,503,26.6,95.11
3,25,9,448,48.92,619,26.8,94.01
3,25,10,389,41.46,726,27.1,90.46
3,25,10,401,34.01,818,27.5,88.37
3,25,11,591,26.59,896,27.9,83.49
3,25,11,659,19.23,954,28.1,82.53
3,25,12,810,12.04,995,28.3,80.3
3,25,12,777,5.7,1015,28.4,79.84
3,25,13,748,5.7,1016,28.5,79.32000000000001
3,25,13,829,12.04,996,28.4,79.7
3,25,14,958,19.23,958,28.4,79.85000000000001
3,25,14,770,26.59,899,28.4,79.77
3,25,15,824,34.01,824,28.3,80.49
3,25,15,438,41.46,732,28.1,81.43
3,25,16,324,48.92,627,27.9,82.98
3,25,16,212,56.39,510,27.6,84.44
3,25,17,273,63.86,387,27.4,87.04
3,25,17,191,71.33,259,27.1,88.58
3,25,18,98,78.79,137,26.8,90.86
3,25,18,26,86.17,35,26.5,92.47
3,26,6,0,101.28,0,25.200000000000003,98.68
3,26,6,0,93.79,0,25.3,98.1
3,26,7,16,86.11,37,25.4,98.8
3,26,7,55,78.73,141,25.5,98.22
3,26,8,19,71.28,267,25.6,98.82
3,26,8,176,63.81,394,25.700000000000003,98.24
3,26,9,149,56.34,519,25.8,97.26
3,26,9,458,48.88,636,26.1,95.56
3,26,10,320,41.42,742,26.3,93.92
3,26,10,588,33.99,833,26.6,92.28
3,26,11,672,26.58,909,27.0,88.79
3,26,11,674,19.25,968,27.200000000000003,87.67
3,26,12,489,12.11,1003,27.5,85.08
3,26,12,449,5.95,1023,27.6,84.58
3,26,13,478,6.04,1024,27.700000000000003,83.68
3,26,13,469,12.25,1003,27.8,83.2
3,26,14,495,19.39,964,27.8,83.21000000000001
3,26,14,596,26.73,905,27.700000000000003,83.69
3,26,15,623,34.14,828,27.700000000000003,84.09
3,26,15,637,41.58,735,27.5,85.08
3,26,16,631,49.03,631,27.4,86.04
3,26,16,514,56.49,514,27.200000000000003,87.05
3,26,17,390,63.96,390,26.9,89.48
3,26,17,262,71.43,262,26.700000000000003,90.53
3,26,18,139,78.88,139,26.4,93.02
3,26,18,35,86.25,35,26.3,93.56
3,27,6,0,101.21,0,25.200000000000003,99.23
3,27,6,0,93.73,0,25.3,98.64
3,27,7,3,86.05,39,25.4,98.7
3,27,7,9,78.68,145,25.6,97.54
3,27,8,170,71.23,269,25.700000000000003,97.91
3,27,8,362,63.76,398,25.9,96.76
3,27,9,78,56.3,522,26.1,95.45
3,27,9,51,48.84,638,26.6,92.78
3,27,10,262,41.39,744,27.0,88.96000000000001
3,27,10,534,33.96,835,27.4,86.9
3,27,11,708,26.58,911,27.8,83.01
3,27,11,969,19.27,969,28.0,82.06
3,27,12,807,12.2,1008,28.200000000000003,80.74
3,27,12,1028,6.22,1028,28.3,80.2
3,27,13,1027,6.4,1027,28.4,79.99
3,27,13,1008,12.48,1008,28.4,79.91
3,27,14,968,19.56,968,28.4,80.41
3,27,14,909,26.88,909,28.4,80.41
3,27,15,621,34.27,815,28.4,80.95
3,27,15,623,41.69,724,28.3,81.42
3,27,16,519,49.14,621,28.3,82.16
3,27,16,409,56.6,505,28.1,83.12
3,27,17,384,64.06,384,28.0,84.7
3,27,17,256,71.53,256,27.700000000000003,86.19
3,27,18,104,78.98,135,27.4,89.47
3,27,18,34,86.34,34,27.1,91.05
3,28,6,0,101.15,0,25.6,98.3
3,28,6,0,93.67,0,25.700000000000003,97.73
3,28,7,21,86.0,40,25.8,97.08
3,28,7,86,78.62,146,26.0,96.04
3,28,8,160,71.17,272,26.200000000000003,94.45
3,28,8,321,63.71,399,26.5,92.8
3,28,9,154,56.26,523,26.9,89.54
3,28,9,38,48.8,640,27.3,87.47
3,28,10,260,41.36,744,27.8,83.87
3,28,10,547,33.95,835,28.0,82.9
3,28,11,529,26.58,910,28.3,81.28
3,28,11,645,19.3,968,28.5,80.27
3,28,12,699,12.3,1007,28.700000000000003,79.48
3,28,12,729,6.5,1026,28.9,78.49
3,28,13,739,6.76,1025,29.0,78.19
3,28,13,688,12.71,1005,29.0,78.19
3,28,14,692,19.74,965,29.1,78.0
3,28,14,730,27.02,907,29.1,78.0
3,28,15,631,34.4,828,29.0,78.68
3,28,15,657,41.82,736,28.9,79.14
3,28,16,551,49.26,630,28.8,80.15
3,28,16,422,56.71,514,28.6,81.08
3,28,17,327,64.17,390,28.3,83.83
3,28,17,262,71.63,262,28.0,85.3
3,28,18,116,79.07000000000001,138,27.700000000000003,88.47
3,28,18,30,86.43,35,27.5,89.60000000000001
3,29,6,0,101.09,0,26.1,98.0
3,29,6,0,93.61,0,26.1,98.1
3,29,7,39,85.94,39,26.0,98.11
3,29,7,122,78.57000000000001,143,26.1,97.63
3,29,8,48,71.12,267,26.1,97.11
3,29,8,140,63.67,395,26.200000000000003,96.54
3,29,9,241,56.21,519,26.200000000000003,95.38
3,29,9,239,48.77,635,26.6,93.17
3,29,10,497,41.34,740,26.9,90.52
3,29,10,616,33.94,831,27.3,88.34
3,29,11,636,26.58,906,27.700000000000003,84.96000000000001
3,29,11,597,19.34,963,28.0,83.49
3,29,12,731,12.41,1002,28.3,81.12
3,29,12,578,6.79,1020,28.5,80.11
3,29,13,582,7.12,1019,28.6,79.17
3,29,13,998,12.95,998,28.6,79.09
3,29,14,958,19.92,958,28.5,79.52
3,29,14,422,27.18,898,28.4,79.99
3,29,15,804,34.53,804,28.3,81.14
3,29,15,712,41.94,712,28.1,82.0
3,29,16,550,49.370000000000005,611,27.9,84.22
3,29,16,385,56.82,495,27.700000000000003,85.21000000000001
3,29,17,291,64.27,374,27.5,88.33
3,29,17,179,71.73,248,27.3,89.37
3,29,18,90,79.17,129,27.1,91.41
3,29,18,22,86.52,30,26.9,92.48
3,30,6,0,101.03,0,25.8,97.73
3,30,6,0,93.55,0,25.9,97.25
3,30,7,18,85.89,40,26.0,98.39
3,30,7,73,78.52,144,26.200000000000003,97.33
3,30,8,196,71.08,268,26.3,98.2
3,30,8,268,63.620000000000005,396,26.3,98.3
3,30,9,347,56.18,520,26.4,96.4
3,30,9,397,48.74,636,26.3,96.97
3,30,10,111,41.32,741,26.200000000000003,95.01
3,30,10,531,33.93,831,26.200000000000003,95.01
3,30,11,624,26.6,906,26.3,92.71
3,30,11,629,19.39,963,26.4,92.16
3,30,12,770,12.53,1002,26.5,90.24
3,30,12,1021,7.09,1021,26.6,89.62
3,30,13,1020,7.48,1020,26.8,88.05
3,30,13,999,13.19,999,26.8,87.96000000000001
3,30,14,780,20.11,958,26.9,87.39
3,30,14,899,27.33,899,26.8,87.9
3,30,15,822,34.67,822,26.700000000000003,88.83
3,30,15,730,42.07,730,26.6,89.35000000000001
3,30,16,516,49.49,625,26.4,91.49
3,30,16,431,56.93,508,26.200000000000003,92.58
3,30,17,188,64.38,385,26.1,94.41
3,30,17,91,71.83,257,26.0,94.96
3,30,18,45,79.26,134,26.0,93.84
3,30,18,13,86.61,33,26.0,93.93
3,31,6,0,100.96,0,25.4,92.5
3,31,6,0,93.49,0,25.5,92.05
3,31,7,27,85.83,41,25.700000000000003,94.57
3,31,7,63,78.46000000000001,147,25.9,93.46
3,31,8,101,71.03,270,26.0,97.16
3,31,8,117,63.58,397,26.200000000000003,96.03
3,31,9,202,56.14,520,26.4,96.89
3,31,9,379,48.71,636,26.5,96.32
3,31,10,571,41.3,740,26.700000000000003,94.2
3,31,10,517,33.92,831,27.0,92.56
3,31,11,591,26.62,907,27.3,89.28
3,31,11,569,19.45,964,27.6,87.64
3,31,12,780,12.66,1002,28.0,83.99
3,31,12,809,7.4,1021,28.200000000000003,83.02
3,31,13,793,7.85,1021,28.4,81.35000000000001
3,31,13,817,13.44,1000,28.5,80.88
3,31,14,441,20.3,960,28.6,80.16
3,31,14,281,27.5,900,28.6,80.16
3,31,15,336,34.82,822,28.5,80.59
3,31,15,376,42.2,730,28.3,81.53
3,31,16,460,49.61,624,28.1,83.13
3,31,16,372,57.04,508,27.9,84.01
3,31,17,328,64.48,384,27.700000000000003,86.33
3,31,17,209,71.93,257,27.4,87.85000000000001
3,31,18,80,79.36,133,27.1,90.62
3,31,18,26,86.7,32,26.9,91.78
4,1,6,0,100.9,0,25.8,97.84
4,1,6,0,93.43,0,26.0,96.7
4,1,7,15,85.78,41,26.1,96.91
4,1,7,58,78.41,146,26.3,95.78
4,1,8,76,70.98,270,26.5,95.02
4,1,8,118,63.54,397,26.700000000000003,94.01
4,1,9,91,56.11,509,26.9,91.28
4,1,9,503,48.68,624,27.1,90.22
4,1,10,729,41.28,729,27.3,88.33
4,1,10,594,33.92,819,27.700000000000003,86.3
4,1,11,895,26.64,895,28.0,84.10000000000001
4,1,11,952,19.51,952,28.200000000000003,83.05
4,1,12,781,12.8,990,28.4,81.69
4,1,12,833,7.72,1008,28.5,81.22
4,1,13,1007,8.22,1007,28.6,80.75
4,1,13,985,13.7,985,28.5,81.22
4,1,14,660,20.5,945,28.4,82.27
4,1,14,554,27.66,885,28.200000000000003,83.14
4,1,15,650,34.96,810,28.0,85.31
4,1,15,635,42.33,718,27.8,86.3
4,1,16,474,49.73,614,27.5,89.5
4,1,16,497,57.15,497,27.3,90.55
4,1,17,374,64.59,374,27.1,92.97
4,1,17,194,72.03,248,26.9,94.06
4,1,18,97,79.46000000000001,127,26.8,94.49
4,1,18,20,86.79,29,26.6,95.61
4,2,6,0,100.84,0,25.700000000000003,98.36
4,2,6,0,93.37,0,25.8,97.78
4,2,7,17,85.72,41,26.0,97.43
4,2,7,66,78.36,146,26.1,96.86
4,2,8,53,70.94,270,26.3,96.27
4,2,8,230,63.5,397,26.5,95.15
4,2,9,391,56.07,520,26.700000000000003,92.95
4,2,9,409,48.66,635,27.0,91.33
4,2,10,121,41.27,738,27.3,88.61
4,2,10,100,33.93,829,27.6,87.07000000000001
4,2,11,101,26.67,903,28.0,83.43
4,2,11,92,19.58,960,28.200000000000003,82.47
4,2,12,90,12.96,994,28.5,80.12
4,2,12,258,8.040000000000001,1013,28.6,79.65
4,2,13,440,8.58,1011,28.8,78.51
4,2,13,624,13.96,990,28.8,78.51
4,2,14,579,20.7,949,28.9,78.23
4,2,14,723,27.83,889,28.8,78.60000000000001
4,2,15,676,35.11,800,28.700000000000003,79.59
4,2,15,708,42.46,708,28.5,80.52
4,2,16,534,49.85,605,28.3,82.79
4,2,16,441,57.27,489,28.1,83.75
4,2,17,323,64.69,368,27.9,86.96000000000001
4,2,17,195,72.13,242,27.6,88.49
4,2,18,97,79.55,123,27.4,90.03
4,2,18,25,86.88,27,27.1,91.62
4,3,6,0,100.78,0,25.9,94.96
4,3,6,0,93.31,0,26.1,93.94
4,3,7,19,85.67,40,26.200000000000003,96.58
4,3,7,60,78.31,142,26.4,95.55
4,3,8,89,70.89,262,26.6,97.52
4,3,8,29,63.46,388,26.9,95.91
4,3,9,30,56.04,510,27.1,96.64
4,3,9,32,48.64,624,27.200000000000003,96.08
4,3,10,100,41.27,728,27.4,93.63
4,3,10,159,33.94,818,27.5,93.08
4,3,11,238,26.7,892,27.700000000000003,90.38
4,3,11,319,19.66,948,27.9,89.25
4,3,12,389,13.12,987,28.1,86.97
4,3,12,188,8.370000000000001,1005,28.1,86.97
4,3,13,282,8.950000000000001,1004,28.200000000000003,85.78
4,3,13,224,14.23,982,28.200000000000003,85.78
4,3,14,453,20.91,942,28.200000000000003,85.65
4,3,14,600,28.0,882,28.1,86.15
4,3,15,621,35.26,807,28.0,86.86
4,3,15,530,42.59,715,27.8,87.87
4,3,16,493,49.97,612,27.6,89.16
4,3,16,392,57.38,496,27.4,90.2
4,3,17,242,64.8,374,27.200000000000003,91.73
4,3,17,58,72.23,248,27.0,92.9
4,3,18,29,79.65,127,26.700000000000003,94.91
4,3,18,9,86.96000000000001,28,26.6,95.47
4,4,6,0,100.71,0,25.9,92.89
4,4,6,0,93.25,0,26.0,92.43
4,4,7,36,85.62,43,26.200000000000003,94.0
4,4,7,121,78.27,147,26.4,92.99
4,4,8,220,70.85000000000001,270,26.6,95.68
4,4,8,285,63.43,396,26.700000000000003,95.21
4,4,9,272,56.02,519,26.700000000000003,96.65
4,4,9,474,48.620000000000005,633,26.700000000000003,96.65
4,4,10,524,41.26,737,26.700000000000003,96.09
4,4,10,479,33.95,826,26.6,96.66
4,4,11,401,26.74,900,26.5,95.8
4,4,11,652,19.74,956,26.5,95.8
4,4,12,697,13.29,994,26.4,94.66
4,4,12,649,8.700000000000001,1012,26.5,94.01
4,4,13,708,9.32,1012,26.5,92.24
4,4,13,670,14.5,991,26.5,92.15
4,4,14,751,21.12,952,26.4,89.87
4,4,14,692,28.17,893,26.3,90.4
4,4,15,656,35.410000000000004,816,26.200000000000003,88.83
4,4,15,574,42.73,724,26.1,89.35000000000001
4,4,16,334,50.1,619,26.1,89.29
4,4,16,255,57.49,503,26.0,89.82000000000001
4,4,17,268,64.91,379,25.9,90.99
4,4,17,34,72.33,253,25.8,91.61
4,4,18,16,79.74,130,25.6,93.12
4,4,18,19,87.05,29,25.5,93.67
4,5,6,0,100.65,0,25.1,97.9
4,5,6,0,93.19,0,25.200000000000003,97.33
4,5,7,16,85.57000000000001,45,25.3,97.97
4,5,7,47,78.22,151,25.5,96.82
4,5,8,44,70.81,275,25.6,97.82
4,5,8,228,63.4,401,25.8,96.67
4,5,9,186,55.99,523,25.9,94.98
4,5,9,483,48.61,637,26.200000000000003,93.41
4,5,10,481,41.26,739,26.4,90.24
4,5,10,538,33.97,829,26.8,88.14
4,5,11,573,26.79,902,27.200000000000003,83.41
4,5,11,615,19.84,958,27.4,82.44
4,5,12,673,13.47,994,27.700000000000003,79.8
4,5,12,616,9.03,1012,27.8,79.26
4,5,13,671,9.69,1009,28.0,77.97
4,5,13,710,14.78,987,28.0,77.89
4,5,14,748,21.33,945,28.1,77.43
4,5,14,656,28.35,885,28.0,77.88
4,5,15,459,35.56,808,28.0,77.96000000000001
4,5,15,439,42.86,716,27.9,78.41
4,5,16,502,50.22,611,27.8,79.4
4,5,16,406,57.61,494,27.5,80.8
4,5,17,244,65.02,372,27.3,83.26
4,5,17,126,72.43,245,27.1,84.24
4,5,18,58,79.83,125,26.8,87.08
4,5,18,19,87.13,27,26.6,88.11
4,6,6,0,100.59,0,25.200000000000003,97.07
4,6,6,0,93.14,0,25.4,96.02
4,6,7,44,85.52,44,25.6,95.56
4,6,7,150,78.18,150,26.1,92.88
4,6,8,273,70.77,273,26.5,89.84
4,6,8,399,63.36,399,26.9,87.76
4,6,9,521,55.97,521,27.200000000000003,85.91
4,6,9,635,48.6,635,27.5,84.42
4,6,10,737,41.26,737,27.9,82.69
4,6,10,826,33.99,826,28.1,81.74
4,6,11,900,26.84,900,28.4,80.38
4,6,11,955,19.94,955,28.6,79.37
4,6,12,988,13.66,988,28.8,78.29
4,6,12,1006,9.37,1006,28.9,77.76
4,6,13,1005,10.06,1005,29.0,77.06
4,6,13,983,15.05,983,29.1,76.55
4,6,14,943,21.54,943,29.1,76.45
4,6,14,716,28.53,883,29.0,76.81
4,6,15,609,35.71,803,29.0,77.2
4,6,15,600,43.0,710,28.8,78.09
4,6,16,475,50.35,606,28.6,80.05
4,6,16,490,57.72,490,28.4,80.98
4,6,17,368,65.12,368,28.1,84.28
4,6,17,242,72.53,242,27.8,85.76
4,6,18,121,79.93,121,27.5,89.07000000000001
4,6,18,25,87.22,25,27.200000000000003,90.73
4,7,6,0,100.53,0,25.5,97.22
4,7,6,0,93.08,0,25.700000000000003,96.08
4,7,7,27,85.47,45,25.8,96.32
4,7,7,99,78.13,151,26.1,94.63
4,7,8,159,70.73,274,26.4,92.68
4,7,8,185,63.33,400,26.700000000000003,91.06
4,7,9,249,55.95,521,26.9,89.47
4,7,9,375,48.59,635,27.200000000000003,87.92
4,7,10,541,41.27,738,27.5,86.0
4,7,10,74,34.02,826,27.8,84.51
4,7,11,251,26.9,899,28.1,82.32000000000001
4,7,11,401,20.04,955,28.200000000000003,81.76
4,7,12,543,13.85,992,28.4,80.33
4,7,12,391,9.71,1010,28.5,79.87
4,7,13,633,10.42,1007,28.6,79.21000000000001
4,7,13,736,15.33,985,28.700000000000003,78.75
4,7,14,621,21.76,943,28.700000000000003,78.60000000000001
4,7,14,686,28.71,883,28.700000000000003,78.60000000000001
4,7,15,204,35.87,797,28.700000000000003,78.35000000000001
4,7,15,372,43.14,705,28.6,78.8
4,7,16,316,50.47,602,28.4,79.98
4,7,16,304,57.84,486,28.200000000000003,80.91
4,7,17,272,65.23,365,28.0,83.25
4,7,17,117,72.63,239,27.8,84.22
4,7,18,56,80.02,120,27.5,87.61
4,7,18,13,87.3,24,27.3,88.64
4,8,6,0,100.46,0,25.9,91.14
4,8,6,0,93.03,0,26.0,90.6
4,8,7,17,85.42,47,26.1,92.38
4,8,7,60,78.09,153,26.4,90.77
4,8,8,115,70.7,278,26.6,94.19
4,8,8,244,63.31,404,26.700000000000003,93.64
4,8,9,526,55.93,526,26.700000000000003,94.79
4,8,9,639,48.58,639,26.9,93.77
4,8,10,741,41.28,741,27.0,91.78
4,8,10,597,34.05,829,27.200000000000003,90.62
4,8,11,694,26.96,901,27.4,87.81
4,8,11,956,20.15,956,27.6,86.79
4,8,12,596,14.06,992,27.9,83.97
4,8,12,772,10.05,1009,28.0,83.4
4,8,13,770,10.79,1006,28.200000000000003,82.14
4,8,13,831,15.62,984,28.200000000000003,82.06
4,8,14,775,21.98,942,28.3,82.10000000000001
4,8,14,751,28.89,882,28.3,82.10000000000001
4,8,15,673,36.03,804,28.200000000000003,83.44
4,8,15,618,43.28,712,28.1,83.92
4,8,16,467,50.6,607,28.0,85.42
4,8,16,491,57.96,491,27.8,86.5
4,8,17,368,65.34,368,27.6,89.38
4,8,17,242,72.73,242,27.5,89.91
4,8,18,46,80.11,121,27.3,89.69
4,8,18,21,87.38,25,27.3,89.78
4,9,6,0,100.4,0,26.4,89.81
4,9,6,0,92.97,0,26.4,89.9
4,9,7,12,85.38,45,26.4,91.28
4,9,7,30,78.05,151,26.4,91.37
4,9,8,28,70.66,273,26.5,94.55
4,9,8,101,63.28,398,26.5,94.55
4,9,9,90,55.92,519,26.4,96.71
4,9,9,70,48.58,632,26.5,96.14
4,9,10,70,41.29,734,26.5,96.51
4,9,10,81,34.08,823,26.6,95.94
4,9,11,73,27.03,896,26.700000000000003,94.99
4,9,11,82,20.27,951,26.700000000000003,94.99
4,9,12,88,14.26,988,26.8,93.28
4,9,12,91,10.39,1005,26.8,93.28
4,9,13,91,11.15,1003,26.8,92.12
4,9,13,161,15.9,981,26.700000000000003,92.57
4,9,14,220,22.21,940,26.6,92.14
4,9,14,375,29.08,880,26.4,93.14
4,9,15,375,36.19,802,26.3,92.34
4,9,15,430,43.42,710,26.1,93.43
4,9,16,429,50.73,606,25.9,93.58
4,9,16,407,58.07,489,25.700000000000003,94.69
4,9,17,310,65.44,368,25.6,94.67
4,9,17,158,72.83,242,25.4,95.8
4,9,18,73,80.2,122,25.3,95.08
4,9,18,12,87.46000000000001,25,25.200000000000003,95.64
4,10,6,0,100.34,0,24.8,88.86
4,10,6,0,92.92,0,25.0,87.81
4,10,7,16,85.33,48,25.200000000000003,90.85
4,10,7,45,78.01,154,25.6,88.73
